rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
143,2:59.13,,Great Britain & NI,,GBR,2,"Memorial Coliseum, Los Angeles, CA (USA)",1984-08-11,1211,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.13,USA,,1984
148,2:59.14,,Arizona State,,INT,2sf3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1211,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.14,USA,,2023
148,2:59.14,,United States,,USA,2h2,"Estadio Olímpico, Barcelona (ESP)",1992-08-07,1211,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.14,ESP,,1992
150,2:59.15,,Alabama,,INT,2,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1210,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.15,USA,,2023
150,2:59.15,,United States,,USA,3h1,"Stade de France, Paris (FRA)",2024-08-09,1210,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.15,FRA,,2024
152,2:59.16,,Cuba,,CUB,3,"Stadio Olimpico, Roma (ITA)",1987-09-06,1210,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.16,ITA,,1987
153,2:59.18,,Bahamas,,BAH,2,"Yanmar Stadium Nagai, Osaka (JPN)",2007-09-02,1210,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.18,JPN,,2007
153,2:59.18,,United States Red,,USA,1,"Philadelphia, PA (USA)",2007-04-28,1210,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.18,USA,,2007
155,2:59.19,,Americas,,INT,1,"CM, Madrid (ESP)",2002-09-21,1210,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.19,ESP,,2002
156,2:59.21,,South Africa,,RSA,3h1,"DS, Daegu (KOR)",2011-09-01,1209,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.21,KOR,,2011
156,2:59.21,,North Carolina A&T,,INT,1h1,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-27,1209,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.21,USA,,2021
158,2:59.23,,Bahamas,,BAH,3,"Olympic Stadium, Sydney (AUS)",2000-09-30,1209,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.23,AUS,,2000
158,2:59.23,,United States,,USA,1h2,"Olympic Stadium, London (GBR)",2017-08-12,1209,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.23,GBR,,2017
160,2:59.24,,Alabama,,INT,1sf1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1209,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.24,USA,,2023
161,2:59.25,,UCLA,,INT,3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1209,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.25,USA,,2023
161,2:59.25,,Belgium,,BEL,1h2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-19,1209,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.25,BRA,,2016
163,2:59.28,,Belgium,,BEL,2h1,"National Stadium, Beijing (CHN)",2015-08-29,1208,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.28,CHN,,2015
164,2:59.29,,Kenya,,KEN,5f1,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-11,1208,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.29,CHN,,2025
164,2:59.29,,United States,,USA,1,"Durham, NC (USA)",1996-07-13,1208,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.29,USA,,1996
164,2:59.29,,Jamaica,,JAM,2h2,"National Stadium, Tokyo (JPN)",2021-08-06,1208,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.29,JPN,,2021
167,2:59.30,,United States U20,,USA,1,San José (CRC),2019-07-21,1208,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.3,CRC,,2019
1,2:59.30,,United States U20,,USA,1,San José (CRC),2019-07-21,1208,4x400-metres-relay,relays,male,u20,4x400-metres-relay,track,179.3,CRC,,2019
167,2:59.30,,United States,,USA,1h2,"Olympic Stadium, Athina (GRE)",2004-08-27,1208,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.3,GRE,,2004
169,2:59.31,,United States,,USA,1,"DS, Daegu (KOR)",2011-09-02,1208,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.31,KOR,,2011
170,2:59.32,,Nigeria,,NGR,3,"Memorial Coliseum, Los Angeles, CA (USA)",1984-08-11,1208,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.32,USA,,1984
170,2:59.32,,Botswana,,BOT,2,"University of Ghana Sports Stadium, Accra (GHA)",2024-03-22,1208,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.32,GHA,,2024
172,2:59.33,,Great Britain & NI,,GBR,1h2,"National Stadium, Beijing (CHN)",2008-08-22,1208,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.32999999999998,CHN,,2008
172,2:59.33,,Belgium,,BEL,3f1,"T. Robinson Stadium, Nassau (BAH)",2015-05-03,1208,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.32999999999998,BAH,,2015
174,2:59.34,,Jamaica,,JAM,2,"La Cartuja, Sevilla (ESP)",1999-08-29,1207,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.34,ESP,,1999
174,2:59.34,,Jamaica,,JAM,4,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-27,1207,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.34,HUN,,2023
176,2:59.35,,Botswana,,BOT,3h1,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-19,1207,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.35,BRA,,2016
176,2:59.35,,Great Britain & NI,,GBR,1,"Olympiastadion, München (GER)",2022-08-20,1207,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.35,GER,,2022
176,2:59.35,,Trinidad and Tobago,,TTO,2h2,"Olympic Stadium, London (GBR)",2017-08-12,1207,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.35,GBR,,2017
179,2:59.37,,Belgium,,BEL,4,"National Stadium, Beijing (CHN)",2008-08-23,1207,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.37,CHN,,2008
179,2:59.37,,Belgium,,BEL,3h2,"National Stadium, Tokyo (JPN)",2021-08-06,1207,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.37,JPN,,2021
181,2:59.40,,Trinidad and Tobago,,TTO,3,"Olympic Stadium, London (GBR)",2012-08-10,1207,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.4,GBR,,2012
182,2:59.42,,United States,,USA,1,St. Petersburg (RUS),1994-07-29,1206,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.42000000000002,RUS,,1994
182,2:59.42,,Great Britain & NI,,GBR,3h1,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-26,1206,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.42000000000002,HUN,,2023
182,2:59.42,,United States,,USA,1,"Seattle, WA (USA)",1990-07-26,1206,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.42000000000002,USA,,1990
182,2:59.42,,Jamaica,,JAM,3,"Olympic Stadium, Atlanta, GA (USA)",1996-08-03,1206,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.42000000000002,USA,,1996
182,2:59.42,,France,,FRA,3h1,"National Stadium, Beijing (CHN)",2015-08-29,1206,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.42000000000002,CHN,,2015
182,2:59.42,,Botswana,,BOT,4h1,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-26,1206,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.42000000000002,HUN,,2023
188,2:59.43,,Cuba,,CUB,1,Guadalajara (MEX),2011-10-28,1206,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.43,MEX,,2011
189,2:59.44,,Florida,,USA,1f2,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-05-14,1206,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.44,USA,,2022
190,2:59.45,,Russia,,RUS,4h1,"National Stadium, Beijing (CHN)",2015-08-29,1206,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.45,CHN,,2015
191,2:59.46,,Great Britain & NI,,GBR,1,"Olympiastadion, München (GER)",1997-06-22,1206,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.46,GER,,1997
192,2:59.47,,Belgium,,BEL,1,"Olympiastadion, Berlin (GER)",2018-08-11,1205,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.47,GER,,2018
192,2:59.47,,Belgium,,BEL,3h2,"Olympic Stadium, London (GBR)",2017-08-12,1205,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.47,GBR,,2017
194,2:59.48,,Japan,,JPN,4h1,"Stade de France, Paris (FRA)",2024-08-09,1205,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.48,FRA,,2024
194,2:59.48,,Florida,,INT,3f2,"Percy Beard Track, Gainesville, FL (USA)",2024-05-11,1205,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.48,USA,,2024
196,2:59.49,,Belgium,,BEL,2,"Olympiastadion, München (GER)",2022-08-20,1205,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.49,GER,,2022
196,2:59.49,,Great Britain & NI,,GBR,1h3,"National Stadium, Tokyo (JPN)",1991-08-31,1205,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.49,JPN,,1991
198,2:59.50,,Colombia,,COL,4,"Khalifa International Stadium, Doha (QAT)",2019-10-06,1205,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.5,QAT,,2019
199,2:59.51,,Japan,,JPN,4,"Hayward Field, Eugene, OR (USA)",2022-07-24,1205,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.51,USA,,2022
199,2:59.51,,UCLA,,INT,3sf3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1205,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.51,USA,,2023
199,2:59.51,,Cuba,,CUB,2,"Estadio Olímpico, Barcelona (ESP)",1992-08-08,1205,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.51,ESP,,1992
202,2:59.52,,United States,,USA,1h1,"Olympic Stadium, Montréal (CAN)",1976-07-30,1205,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.52,CAN,,1976
203,2:59.53,,Cuba,,CUB,6,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-20,1204,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.53,BRA,,2016
203,2:59.53,,France,,FRA,1h2,"Stade de France, Paris (FRA)",2024-08-09,1204,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.53,FRA,,2024
203,2:59.53,,Great Britain & NI,,GBR,4,"Olympic Stadium, London (GBR)",2012-08-10,1204,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.53,GBR,,2012
206,2:59.54,,United States,,USA,1,"Indianapolis, IN (USA)",1987-08-16,1204,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.54,USA,,1987
207,2:59.55,,United States,,USA,1h1,"National Stadium, Tokyo (JPN)",1991-08-31,1204,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.55,JPN,,1991
208,2:59.58,,Poland,,POL,4h1,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-19,1204,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.57999999999998,BRA,,2016
209,2:59.59,,Louisiana State,,USA,1,"Sacramento, CA (USA)",2005-06-11,1204,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.59,USA,,2005
210,2:59.60,,Florida,,INT,2,"Austin, TX (USA)",2019-06-07,1203,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.6,USA,,2019
210,2:59.60,,Trinidad and Tobago,,TTO,1,"CIBC, Toronto (CAN)",2015-07-25,1203,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.6,CAN,,2015
210,2:59.60,,Texas A&M,,INT,1,"Eugene, OR (USA)",2014-06-14,1203,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.6,USA,,2014
210,2:59.60,,Jamaica,,JAM,2,"Stade de France, Paris-St-Denis (FRA)",2003-08-31,1203,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.6,FRA,,2003
214,2:59.63,,Kenya,,KEN,3h2,"Estadio Olímpico, Barcelona (ESP)",1992-08-07,1203,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.63,ESP,,1992
214,2:59.63,,Georgia,,INT,3f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-13,1203,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.63,USA,,2023
216,2:59.64,,Bahamas,,BAH,2h2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-19,1203,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.64,BRA,,2016
216,2:59.64,,France,,FRA,3,"Olympiastadion, München (GER)",2022-08-20,1203,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.64,GER,,2022
216,2:59.64,,Kenya,,KEN,2,"Estadio Olímpico, Ciudad de México (MEX)",1968-10-20,1203,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.64,MEX,,1968
219,2:59.70,,Australia,,AUS,4,"Memorial Coliseum, Los Angeles, CA (USA)",1984-08-11,1202,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.7,USA,,1984
219,2:59.70,,Portugal,,POR,5h2,"National Stadium, Tokyo (JPN)",2025-09-20,1202,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.7,JPN,,2025
221,2:59.71,,Cuba,,CUB,1,Ciudad de México (MEX),1988-07-24,1202,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.71,MEX,,1988
221,2:59.71,,Poland,,POL,3,"Commonwealth Stadium, Edmonton (CAN)",2001-08-12,1202,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.71,CAN,,2001
221,2:59.71,,Great Britain & NI,,GBR,1,"SGJ, Johannesburg (RSA)",1998-09-13,1202,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.71,RSA,,1998
221,2:59.71,,United States Blue,,USA,1,"Philadelphia, PA (USA)",2008-04-26,1202,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.71,USA,,2008
225,2:59.72,,Italy,,ITA,7,"Stade de France, Paris (FRA)",2024-08-10,1202,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.72,FRA,,2024
225,2:59.72,,Cuba,,CUB,2,"Indianapolis, IN (USA)",1987-08-16,1202,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.72,USA,,1987
227,2:59.73,,Botswana,,BOT,14,"The Bahamas National Stadium, Nassau (BAH)",2024-05-04,1201,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.73,BAH,,2024
227,2:59.73,,Tiger Olympians,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-26,1201,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.73,USA,,2022
227,2:59.73,,Great Britain & NI,,GBR,3,"Estadio Olímpico, Barcelona (ESP)",1992-08-08,1201,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.73,ESP,,1992
227,2:59.73,,Australia,,AUS,22,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-11,1201,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.73,CHN,,2025
227,2:59.73,,Florida,,USA,1f1,"Gainesville, FL (USA)",2014-04-05,1201,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.73,USA,,2014
227,2:59.73,,Bahamas,,BAH,1h1,"Olympiastadion, Helsinki (FIN)",2005-08-13,1201,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.73,FIN,,2005
233,2:59.74,,Japan,,JPN,6h2,"National Stadium, Tokyo (JPN)",2025-09-20,1201,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.74,JPN,,2025
234,2:59.75,,Jamaica,,JAM,1,"The Bahamas National Stadium, Nassau (BAH)",2024-06-16,1201,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.75,BAH,,2024
234,2:59.75,,Jamaica,,JAM,2h1,"Olympiastadion, Helsinki (FIN)",2005-08-13,1201,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.75,FIN,,2005
236,2:59.76,,Gainesville Elite,,USA,2f1,"Gainesville, FL (USA)",2014-04-05,1201,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.76,USA,,2014
236,2:59.76,,South Africa,,RSA,24,"The Bahamas National Stadium, Nassau (BAH)",2024-05-04,1201,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.76,BAH,,2024
238,2:59.77,,Americas,,INT,2,"SGJ, Johannesburg (RSA)",1998-09-13,1201,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.77,RSA,,1998
239,2:59.78,,Jamaica,,JAM,2,"Philadelphia, PA (USA)",2001-04-28,1201,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.78,USA,,2001
239,2:59.78,,United States,,USA,1,London (GBR),2018-07-15,1201,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.78,GBR,,2018
239,2:59.78,,Clemson,,INT,2sf1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1201,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.78,USA,,2023
239,2:59.78,,United States Red,,USA,1,"Philadelphia, PA (USA)",2009-04-25,1201,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.78,USA,,2009
243,2:59.80,,Cuba,,CUB,4h2,"National Stadium, Beijing (CHN)",2015-08-29,1200,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.8,CHN,,2015
244,2:59.82,,UCLA,,INT,3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-09,1200,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.82,USA,,2023
244,2:59.82,,Kenya,,KEN,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-22,1200,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.82,GER,,1993
244,2:59.82,,Jamaica,,JAM,1h2,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-26,1200,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.82,HUN,,2023
247,2:59.83,,Kenya,,KEN,1,"Olympiastadion, München (GER)",1972-09-10,1200,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.82999999999998,GER,,1972
248,2:59.84,,Belgium,,BEL,2h2,"Stade de France, Paris (FRA)",2024-08-09,1200,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.84,FRA,,2024
248,2:59.84,,Cuba,,CUB,2,"CIBC, Toronto (CAN)",2015-07-25,1200,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.84,CAN,,2015
248,2:59.84,,Europe,,INT,2,"Poljud Stadion, Split (CRO)",2010-09-05,1200,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.84,CRO,,2010
248,2:59.84,,Belgium,,BEL,1,"Stadio Olimpico, Roma (ITA)",2024-06-12,1200,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.84,ITA,,2024
248,2:59.84,,USOC SOUTH,,USA,1,"Durham, NC (USA)",1987-07-26,1200,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.84,USA,,1987
248,2:59.84,,Great Britain & NI,,GBR,1,"Neckarstadion, Stuttgart (GER)",1986-08-31,1200,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.84,GER,,1986
254,2:59.85,,Great Britain & NI,,GBR,1,Gateshead (GBR),1996-08-19,1199,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.85,GBR,,1996
254,2:59.85,,Poland,,POL,2,"Letzigrund, Zürich (SUI)",2014-08-17,1199,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.85,SUI,,2014
254,2:59.85,,United States,,USA,1h2,"Luzhniki Stadion, Moskva (RUS)",2013-08-15,1199,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.85,RUS,,2013
257,2:59.86,,German Democratic Republic,,GDR,1,Erfurt (GER),1985-06-23,1199,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.86,GER,,1985
257,2:59.86,,USA White,,USA,1,"Austin, TX (USA)",2006-04-08,1199,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.86,USA,,2006
257,2:59.86,,USOC NORTH,,USA,2,"Durham, NC (USA)",1987-07-26,1199,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.86,USA,,1987
260,2:59.87,,South Africa,,RSA,2,"DS, Daegu (KOR)",2011-09-02,1199,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.87,KOR,,2011
260,2:59.87,,Jamaica Green,,JAM,1,"National Stadium, Kingston (JAM)",2024-06-30,1199,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.87,JAM,,2024
262,2:59.88,,Jamaica,,JAM,2,"Ullevi Stadium, Göteborg (SWE)",1995-08-13,1199,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.88,SWE,,1995
262,2:59.88,,Bahamas,,BAH,2h2,"National Stadium, Beijing (CHN)",2008-08-22,1199,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.88,CHN,,2008
262,2:59.88,,Jamaica,,JAM,2,"Luzhniki Stadion, Moskva (RUS)",2013-08-16,1199,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.88,RUS,,2013
265,2:59.89,,United States,,USA,1h1,"Khalifa International Stadium, Doha (QAT)",2019-10-05,1199,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.89,QAT,,2019
265,2:59.89,,France,,FRA,3,"Letzigrund, Zürich (SUI)",2014-08-17,1199,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.89,SUI,,2014
267,2:59.91,,Poland,,POL,1sf2,"Olympic Stadium, Athina (GRE)",1997-08-09,1199,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.91,GRE,,1997
267,2:59.91,,Texas A&M,,USA,2,"Eugene, OR (USA)",2018-06-08,1199,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.91,USA,,2018
267,2:59.91,,USOC SOUTH,,USA,1,"Colorado Springs, CO (USA)",1983-07-03,1199,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.91,USA,,1983
267,2:59.91,,UCLA,,USA,1,"Eugene, OR (USA)",1988-06-04,1199,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.91,USA,,1988
271,2:59.92,,India,,IND,5,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-27,1198,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.92000000000002,HUN,,2023
272,2:59.93,,Kentucky,,INT,2f2,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-05-14,1198,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.93,USA,,2022
273,2:59.95,,Yugoslavia,,YUG,2h3,"National Stadium, Tokyo (JPN)",1991-08-31,1198,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.95,JPN,,1991
273,2:59.95,,Texas A&M,,USA,1sf1,"Eugene, OR (USA)",2017-06-07,1198,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.95,USA,,2017
273,2:59.95,,Georgia Tech,,USA,1,"Austin, TX (USA)",1992-06-06,1198,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.95,USA,,1992
273,2:59.95,,Botswana,,BOT,5h2,"National Stadium, Beijing (CHN)",2015-08-29,1198,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.95,CHN,,2015
273,2:59.95,,Texas A&M,,USA,1sf1,"Eugene, OR (USA)",2017-06-07,1198,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.95,USA,,2017
273,2:59.95,,United States,,USA,11,"The Bahamas National Stadium, Nassau (BAH)",2024-05-05,1198,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.95,BAH,,2024
279,2:59.96,,Federal Republic of Germany,,FRG,4,"Stadio Olimpico, Roma (ITA)",1987-09-06,1198,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.96,ITA,,1987
280,2:59.98,,Jamaica,,JAM,2h2,"Olympic Stadium, Athina (GRE)",1997-08-09,1197,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.98,GRE,,1997
280,2:59.98,,Texas A&M,,USA,1,"Eugene, OR (USA)",2017-06-09,1197,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.98,USA,,2017
280,2:59.98,,Texas A&M,,USA,1,"Eugene, OR (USA)",2017-06-09,1197,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.98,USA,,2017
280,2:59.98,,United States,,USA,1h1,"National Stadium, Beijing (CHN)",2008-08-22,1197,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.98,CHN,,2008
280,2:59.98,,USC,,USA,2,"Hayward Field, Eugene, OR (USA)",2022-06-10,1197,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.98,USA,,2022
285,2:59.99,,Florida State,,INT,1,"Fayetteville, AR (USA)",2009-06-13,1197,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.99,USA,,2009
285,2:59.99,,Germany,,GER,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-22,1197,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,179.99,GER,,1993
287,3:00.00,,South Africa,,RSA,11,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-10,1197,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.0,CHN,,2025
288,3:00.01,,Jamaica,,JAM,2h1,"National Stadium, Tokyo (JPN)",1991-08-31,1197,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.01,JPN,,1991
289,3:00.02,,Africa,,INT,1,"Le Grand Stade, Marrakech (MAR)",2014-09-14,1197,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.02,MAR,,2014
289,3:00.02,,Australia,,AUS,5,"National Stadium, Beijing (CHN)",2008-08-23,1197,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.02,CHN,,2008
289,3:00.02,,Florida,,USA,1,"Des Moines, IA (USA)",2012-06-09,1197,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.02,USA,,2012
292,3:00.03,,Trinidad and Tobago,,TTO,5,"Hayward Field, Eugene, OR (USA)",2022-07-24,1197,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.03,USA,,2022
293,3:00.04,,Belgium,,BEL,4,"Olympic Stadium, London (GBR)",2017-08-13,1197,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.04,GBR,,2017
293,3:00.04,,Waco All-Stars,,INT,2,"Austin, TX (USA)",2006-04-08,1197,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.04,USA,,2006
293,3:00.04,,Baylor,,USA,1,"Sacramento, CA (USA)",2007-06-09,1197,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.04,USA,,2007
