rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
196,42.19,,Great Britain & NI,,GBR,1h1,"Olympiastadion, Berlin (GER)",12 AUG 2018,1213,4x100-metres-relay,relays,female,senior
203,42.20,,SC Motor Jena,,GDR,1,Erfurt (GER),02 JUN 1984,1212,4x100-metres-relay,relays,female,senior
203,42.20,,Soviet Union,,URS,2,"National Stadium, Tokyo (JPN)",01 SEP 1991,1212,4x100-metres-relay,relays,female,senior
203,42.20,,United States,,USA,3,"Olympic Stadium, Sydney (AUS)",30 SEP 2000,1212,4x100-metres-relay,relays,female,senior
203,42.20,,Jamaica,,JAM,2h2,"Olympic Stadium, Athina (GRE)",26 AUG 2004,1212,4x100-metres-relay,relays,female,senior
207,42.21,,German Democratic Republic,,GDR,1,"Estadio Olímpico, Barcelona (ESP)",10 SEP 1989,1212,4x100-metres-relay,relays,female,senior
207,42.21,,France,,FRA,3,"Olympic Stadium, Athina (GRE)",09 AUG 1997,1212,4x100-metres-relay,relays,female,senior
207,42.21,,Great Britain & NI,,GBR,1,"Letzigrund, Zürich (SUI)",28 AUG 2014,1212,4x100-metres-relay,relays,female,senior
207,42.21,,USC,,USA,1,"Austin, TX (USA)",08 JUN 2019,1212,4x100-metres-relay,relays,female,senior
207,42.21,,United States,,USA,11,"The Bahamas National Stadium, Nassau (BAH)",04 MAY 2024,1212,4x100-metres-relay,relays,female,senior
207,42.21,,Great Britain & NI,,GBR,1f1,"Tianhe Sports Center, Guangzhou (CHN)",11 MAY 2025,1212,4x100-metres-relay,relays,female,senior
213,42.22,,German Democratic Republic,,GDR,1,"Stadio Olimpico, Roma (ITA)",06 SEP 1981,1211,4x100-metres-relay,relays,female,senior
213,42.22,,USOC West,,USA,1,"Durham, NC (USA)",25 JUL 1987,1211,4x100-metres-relay,relays,female,senior
213,42.22,,Tumbleweed Track Club,,INT,1f1,"Gainesville, FL (USA)",22 APR 2016,1211,4x100-metres-relay,relays,female,senior
213,42.22,,Germany,,GER,1,"Letzigrund, Zürich (SUI)",29 AUG 2019,1211,4x100-metres-relay,relays,female,senior
213,42.22,,Nigeria,,NGR,4,"Hayward Field, Eugene, OR (USA)",23 JUL 2022,1211,4x100-metres-relay,relays,female,senior
213,42.22,,Ole Mississippi,,INT,1sf1,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1211,4x100-metres-relay,relays,female,senior
213,42.22,,Tiger Olympians,,INT,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",26 APR 2025,1211,4x100-metres-relay,relays,female,senior
213,42.22,,USC,,USA,1,"Hayward Field, Eugene, OR (USA)",14 JUN 2025,1211,4x100-metres-relay,relays,female,senior
221,42.23,,German Democratic Republic,,GDR,2sf1,"Olympic Stadium, Seoul (KOR)",01 OCT 1988,1211,4x100-metres-relay,relays,female,senior
221,42.23,,Sichuan,,CHN,1,Shanghai (CHN),23 OCT 1997,1211,4x100-metres-relay,relays,female,senior
221,42.23,,United States Blue,,USA,2,Cottbus (GER),08 AUG 2009,1211,4x100-metres-relay,relays,female,senior
221,42.23,,Jamaica,,JAM,1h1,"DS, Daegu (KOR)",04 SEP 2011,1211,4x100-metres-relay,relays,female,senior
221,42.23,,Germany,,GER,3,"Olympiastadion, Berlin (GER)",12 AUG 2018,1211,4x100-metres-relay,relays,female,senior
221,42.23,,Côte d’Ivoire,,CIV,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,1211,4x100-metres-relay,relays,female,senior
221,42.23,,France,,FRA,4,"Stade de France, Paris (FRA)",09 AUG 2024,1211,4x100-metres-relay,relays,female,senior
228,42.24,,Jamaica,,JAM,3,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996,1211,4x100-metres-relay,relays,female,senior
228,42.24,,United States,,USA,1h2,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007,1211,4x100-metres-relay,relays,female,senior
228,42.24,,Jamaica,,JAM,1h2,"National Stadium, Beijing (CHN)",21 AUG 2008,1211,4x100-metres-relay,relays,female,senior
228,42.24,,United States Blue,,USA,1,"Stade Louis II, Monaco (MON)",20 JUL 2012,1211,4x100-metres-relay,relays,female,senior
228,42.24,,Great Britain & NI,,GBR,1,"Letzigrund, Zürich (SUI)",17 AUG 2014,1211,4x100-metres-relay,relays,female,senior
228,42.24,,United States,,USA,1,San José (CRC),09 AUG 2015,1211,4x100-metres-relay,relays,female,senior
228,42.24,,Trinidad and Tobago,,TTO,2h2,"National Stadium, Beijing (CHN)",29 AUG 2015,1211,4x100-metres-relay,relays,female,senior
228,42.24,,Germany,,GER,1f1,Regensburg (GER),03 JUN 2018,1211,4x100-metres-relay,relays,female,senior
236,42.25,,Jamaica,,JAM,2,"Ullevi Stadium, Göteborg (SWE)",13 AUG 1995,1210,4x100-metres-relay,relays,female,senior
236,42.25,,United States Red,,USA,1,"Austin, TX (USA)",05 APR 2008,1210,4x100-metres-relay,relays,female,senior
236,42.25,,France,,FRA,2h1,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1210,4x100-metres-relay,relays,female,senior
236,42.25,,Jamaica,,JAM,1,"Philadelphia, PA (USA)",29 APR 2017,1210,4x100-metres-relay,relays,female,senior
236,42.25,,Germany,,GER,1,"FBK Stadium, Hengelo (NED)",11 JUN 2017,1210,4x100-metres-relay,relays,female,senior
236,42.25,,Louisiana State,,USA,1,"Eugene, OR (USA)",09 JUN 2018,1210,4x100-metres-relay,relays,female,senior
236,42.25,,Great Britain & NI,,GBR,2h2,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1210,4x100-metres-relay,relays,female,senior
236,42.25,,USA Red,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",30 MAR 2024,1210,4x100-metres-relay,relays,female,senior
236,42.25,,Great Britain & NI,,GBR,1h1,"Stadio Olimpico, Roma (ITA)",11 JUN 2024,1210,4x100-metres-relay,relays,female,senior
245,42.26,,Americas,,INT,1,"Olympic Stadium, Athina (GRE)",16 SEP 2006,1210,4x100-metres-relay,relays,female,senior
245,42.26,,Tiger Olympians,,USA,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",08 APR 2023,1210,4x100-metres-relay,relays,female,senior
247,42.27,,German Democratic Republic,,GDR,1,Potsdam (GDR),19 AUG 1978,1209,4x100-metres-relay,relays,female,senior
247,42.27,,Russia,,RUS,4,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996,1209,4x100-metres-relay,relays,female,senior
247,42.27,,Russia,,RUS,2,"Olympic Stadium, Athina (GRE)",27 AUG 2004,1209,4x100-metres-relay,relays,female,senior
247,42.27,,United States Blue,,USA,2,"Stade Louis II, Monaco (MON)",17 JUL 2015,1209,4x100-metres-relay,relays,female,senior
247,42.27,,United States B,,USA,2f1,"Percy Beard Track, Gainesville, FL (USA)",19 APR 2025,1209,4x100-metres-relay,relays,female,senior
252,42.28,,Jamaica,,JAM,1h2,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992,1209,4x100-metres-relay,relays,female,senior
252,42.28,,United States,,USA,1h1,"La Cartuja, Sevilla (ESP)",28 AUG 1999,1209,4x100-metres-relay,relays,female,senior
252,42.28,,South Florida Elite,,INT,1,"Austin, TX (USA)",08 APR 2006,1209,4x100-metres-relay,relays,female,senior
252,42.28,,United States Red,,USA,1,"Philadelphia, PA (USA)",30 APR 2011,1209,4x100-metres-relay,relays,female,senior
252,42.28,,Jamaica,,JAM,2f1,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014,1209,4x100-metres-relay,relays,female,senior
252,42.28,,Great Britain & NI,,GBR,1,"Letzigrund, Zürich (SUI)",30 AUG 2018,1209,4x100-metres-relay,relays,female,senior
252,42.28,,Netherlands,,NED,2,"Letzigrund, Zürich (SUI)",29 AUG 2019,1209,4x100-metres-relay,relays,female,senior
252,42.28,,Spain,,ESP,2f1,"Tianhe Sports Center, Guangzhou (CHN)",11 MAY 2025,1209,4x100-metres-relay,relays,female,senior
260,42.29,,Bulgaria,,BUL,1,Sofia (BUL),26 JUN 1988,1208,4x100-metres-relay,relays,female,senior
260,42.29,,Invitational Team,,INT,1,Stockholm (SWE),22 JUL 2008,1208,4x100-metres-relay,relays,female,senior
260,42.29,,Bahamas,,BAH,2,"Olympiastadion, Berlin (GER)",22 AUG 2009,1208,4x100-metres-relay,relays,female,senior
260,42.29,,Ukraine,,UKR,1,"Estadio Olímpico, Barcelona (ESP)",01 AUG 2010,1208,4x100-metres-relay,relays,female,senior
260,42.29,,Brazil,,BRA,2h3,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1208,4x100-metres-relay,relays,female,senior
260,42.29,,United States,,USA,1h1,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014,1208,4x100-metres-relay,relays,female,senior
260,42.29,,Jamaica,,JAM,1h2,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014,1208,4x100-metres-relay,relays,female,senior
260,42.29,,France,,FRA,1h1,"Letzigrund, Zürich (SUI)",16 AUG 2014,1208,4x100-metres-relay,relays,female,senior
260,42.29,,Switzerland,,SUI,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2018,1208,4x100-metres-relay,relays,female,senior
260,42.29,,LSU,,USA,2,"Austin, TX (USA)",08 JUN 2019,1208,4x100-metres-relay,relays,female,senior
260,42.29,,Jamaican Select,,JAM,1,"Olympic Stadium, London (GBR)",20 JUL 2019,1208,4x100-metres-relay,relays,female,senior
260,42.29,,Great Britain & NI,,GBR,1,"Alexander Stadium, Birmingham (GBR)",21 MAY 2022,1208,4x100-metres-relay,relays,female,senior
260,42.29,,Jamaica,,JAM,5,"Stade de France, Paris (FRA)",09 AUG 2024,1208,4x100-metres-relay,relays,female,senior
273,42.30,,France,,FRA,1h3,"La Cartuja, Sevilla (ESP)",28 AUG 1999,1208,4x100-metres-relay,relays,female,senior
273,42.30,,United States,,USA,4,"La Cartuja, Sevilla (ESP)",29 AUG 1999,1208,4x100-metres-relay,relays,female,senior
273,42.30,,Kentucky,,INT,2f2,"Knoxville, TN (USA)",13 MAY 2018,1208,4x100-metres-relay,relays,female,senior
273,42.30,,Switzerland,,SUI,4,"Olympiastadion, Berlin (GER)",12 AUG 2018,1208,4x100-metres-relay,relays,female,senior
273,42.30,,Great Britain & NI,,GBR,2,"Olympic Stadium, London (GBR)",20 JUL 2019,1208,4x100-metres-relay,relays,female,senior
273,42.30,,Kentucky,,INT,1sf1,"Mike A. Myers Stadium, Austin, TX (USA)",08 JUN 2023,1208,4x100-metres-relay,relays,female,senior
279,42.31,,Bulgaria,,BUL,2,Praha (TCH),27 JUN 1987,1207,4x100-metres-relay,relays,female,senior
279,42.31,,Jamaica,,JAM,2sf2,"Olympic Stadium, Athina (GRE)",08 AUG 1997,1207,4x100-metres-relay,relays,female,senior
279,42.31,,PR of China,,CHN,2,"Olympiastadion, Berlin (GER)",01 SEP 2019,1207,4x100-metres-relay,relays,female,senior
282,42.32,,German Democratic Republic,,GDR,2,"Olympic Stadium, Montréal (CAN)",26 AUG 1979,1207,4x100-metres-relay,relays,female,senior
282,42.32,,Germany,,GER,1,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001,1207,4x100-metres-relay,relays,female,senior
282,42.32,,United States,,USA,2f1,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015,1207,4x100-metres-relay,relays,female,senior
282,42.32,,United States,,USA,1,"Olympic Stadium, London (GBR)",24 JUL 2015,1207,4x100-metres-relay,relays,female,senior
282,42.32,,Netherlands,,NED,3h2,"National Stadium, Beijing (CHN)",29 AUG 2015,1207,4x100-metres-relay,relays,female,senior
282,42.32,,Louisiana State,,USA,1h1,"Lexington, KY (USA)",27 MAY 2017,1207,4x100-metres-relay,relays,female,senior
282,42.32,,Germany,,GER,3,"Letzigrund, Zürich (SUI)",24 AUG 2017,1207,4x100-metres-relay,relays,female,senior
282,42.32,,Empire Athletics,,INT,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",22 APR 2023,1207,4x100-metres-relay,relays,female,senior
290,42.33,,Soviet Union,,URS,3,"Stadio Olimpico, Roma (ITA)",06 SEP 1987,1207,4x100-metres-relay,relays,female,senior
290,42.33,,Germany,,GER,3,"National Stadium, Tokyo (JPN)",01 SEP 1991,1207,4x100-metres-relay,relays,female,senior
290,42.33,,United States Red,,USA,1,"Philadelphia, PA (USA)",29 APR 2000,1207,4x100-metres-relay,relays,female,senior
290,42.33,,Americas,,INT,1,"Stade Louis II, Monaco (MON)",29 JUL 2008,1207,4x100-metres-relay,relays,female,senior
290,42.33,,Jamaica,,JAM,2,"Letzigrund, Zürich (SUI)",28 AUG 2014,1207,4x100-metres-relay,relays,female,senior
290,42.33,,Netherlands,,NED,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1207,4x100-metres-relay,relays,female,senior
290,42.33,,Tumbleweed Track Club,,INT,1f1,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2022,1207,4x100-metres-relay,relays,female,senior
290,42.33,,Great Britain & NI,,GBR,2h1,"Nemzeti Atlétikai Központ, Budapest (HUN)",25 AUG 2023,1207,4x100-metres-relay,relays,female,senior
290,42.33,,Great Britain & NI,,GBR,14,"The Bahamas National Stadium, Nassau (BAH)",04 MAY 2024,1207,4x100-metres-relay,relays,female,senior
290,42.33,,Jamaica,,JAM,3f1,"Tianhe Sports Center, Guangzhou (CHN)",11 MAY 2025,1207,4x100-metres-relay,relays,female,senior
300,42.34,,United States,,USA,1h1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993,1206,4x100-metres-relay,relays,female,senior
300,42.34,,Oregon,,USA,1f2,"Gainesville, FL (USA)",01 APR 2017,1206,4x100-metres-relay,relays,female,senior
300,42.34,,United States Red,,USA,1,"Stade Louis II, Monaco (MON)",21 JUL 2017,1206,4x100-metres-relay,relays,female,senior
300,42.34,,Germany,,GER,1h2,"Olympic Stadium, London (GBR)",12 AUG 2017,1206,4x100-metres-relay,relays,female,senior
300,42.34,,Germany,,GER,1h2,"Olympiastadion, Berlin (GER)",12 AUG 2018,1206,4x100-metres-relay,relays,female,senior
300,42.34,,Texas,,INT,1sf2,"Hayward Field, Eugene, OR (USA)",09 JUN 2022,1206,4x100-metres-relay,relays,female,senior
300,42.34,,Germany,,GER,1,"Olympiastadion, München (GER)",21 AUG 2022,1206,4x100-metres-relay,relays,female,senior
300,42.34,,Ole Mississippi,,INT,1,"Hayward Field, Eugene, OR (USA)",08 JUN 2024,1206,4x100-metres-relay,relays,female,senior
308,42.35,,Bahamas,,BAH,2,"Stade Louis II, Monaco (MON)",18 AUG 2000,1206,4x100-metres-relay,relays,female,senior
308,42.35,,Oregon,,USA,1,"Philadelphia, PA (USA)",28 APR 2017,1206,4x100-metres-relay,relays,female,senior
308,42.35,,Texas,,INT,1f2,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",15 MAY 2022,1206,4x100-metres-relay,relays,female,senior
308,42.35,,United States,,USA,1,"Grand Bahama Sports Complex, Freeport (BAH)",21 AUG 2022,1206,4x100-metres-relay,relays,female,senior
308,42.35,,France,,FRA,1h2,"Stadio Olimpico, Roma (ITA)",11 JUN 2024,1206,4x100-metres-relay,relays,female,senior
308,42.35,,Jamaica,,JAM,3h2,"Stade de France, Paris (FRA)",08 AUG 2024,1206,4x100-metres-relay,relays,female,senior
314,42.36,,Jamaica,,JAM,1sf2,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995,1205,4x100-metres-relay,relays,female,senior
314,42.36,,Jamaica,,JAM,2h1,"La Cartuja, Sevilla (ESP)",28 AUG 1999,1205,4x100-metres-relay,relays,female,senior
314,42.36,,Russia,,RUS,2,"Olympic Stadium, Athina (GRE)",16 SEP 2006,1205,4x100-metres-relay,relays,female,senior
314,42.36,,Texas A&M,,USA,1,"Fayetteville, AR (USA)",12 JUN 2009,1205,4x100-metres-relay,relays,female,senior
314,42.36,,Ukraine,,UKR,1h2,"Olympic Stadium, London (GBR)",09 AUG 2012,1205,4x100-metres-relay,relays,female,senior
314,42.36,,Germany,,GER,4,"Olympic Stadium, London (GBR)",12 AUG 2017,1205,4x100-metres-relay,relays,female,senior
314,42.36,,Great Britain & NI,,GBR,1,"Olympic Stadium, London (GBR)",22 JUL 2018,1205,4x100-metres-relay,relays,female,senior
314,42.36,,PR of China,,CHN,3h2,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1205,4x100-metres-relay,relays,female,senior
314,42.36,,USC,,USA,1f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",19 APR 2025,1205,4x100-metres-relay,relays,female,senior
314,42.36,,USC,,USA,1h3,"Cushing Stadium, College Station, TX (USA)",31 MAY 2025,1205,4x100-metres-relay,relays,female,senior
324,42.37,,Jamaica,,JAM,2h2,"Olympic Stadium, London (GBR)",09 AUG 2012,1205,4x100-metres-relay,relays,female,senior
324,42.37,,Texas,,INT,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",30 APR 2022,1205,4x100-metres-relay,relays,female,senior
324,42.37,,Jamaica,,JAM,2h1,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1205,4x100-metres-relay,relays,female,senior
327,42.38,,France,,FRA,3,"Stade Louis II, Monaco (MON)",18 AUG 2000,1204,4x100-metres-relay,relays,female,senior
327,42.38,,Germany,,GER,1f1,"Sportanlage am Weinweg, Regensburg (GER)",20 JUN 2021,1204,4x100-metres-relay,relays,female,senior
327,42.38,,Texas,,INT,1h5,"Mike A. Myers Stadium, Austin, TX (USA)",31 MAR 2023,1204,4x100-metres-relay,relays,female,senior
327,42.38,,Netherlands,,NED,1,"Olympic Stadium, London (GBR)",23 JUL 2023,1204,4x100-metres-relay,relays,female,senior
327,42.38,,Switzerland,,SUI,3h1,"Stade de France, Paris (FRA)",08 AUG 2024,1204,4x100-metres-relay,relays,female,senior
327,42.38,,United States,,USA,4f1,"Tianhe Sports Center, Guangzhou (CHN)",11 MAY 2025,1204,4x100-metres-relay,relays,female,senior
327,42.38,,Canada,,CAN,4h2,"National Stadium, Tokyo (JPN)",20 SEP 2025,1204,4x100-metres-relay,relays,female,senior
334,42.39,,United States,,USA,1h3,"Olympic Stadium, Seoul (KOR)",30 SEP 1988,1204,4x100-metres-relay,relays,female,senior
334,42.39,,Nigeria,,NGR,2h2,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992,1204,4x100-metres-relay,relays,female,senior
334,42.39,,Russia,,RUS,1h2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993,1204,4x100-metres-relay,relays,female,senior
334,42.39,,France,,FRA,2,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001,1204,4x100-metres-relay,relays,female,senior
334,42.39,,United States Red,,USA,1,"Crystal Palace, London (GBR)",24 JUL 2009,1204,4x100-metres-relay,relays,female,senior
334,42.39,,Netherlands,,NED,2h2,"Stadio Olimpico, Roma (ITA)",11 JUN 2024,1204,4x100-metres-relay,relays,female,senior
340,42.40,,Jamaica,,JAM,2h1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993,1204,4x100-metres-relay,relays,female,senior
340,42.40,,Bahamas,,BAH,1h2,"La Cartuja, Sevilla (ESP)",28 AUG 1999,1204,4x100-metres-relay,relays,female,senior
340,42.40,,Jamaica,,JAM,3,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001,1204,4x100-metres-relay,relays,female,senior
340,42.40,,United States,,USA,2,Stockholm (SWE),22 JUL 2008,1204,4x100-metres-relay,relays,female,senior
340,42.40,,United States Red,,USA,1,"Philadelphia, PA (USA)",25 APR 2009,1204,4x100-metres-relay,relays,female,senior
340,42.40,,Netherlands,,NED,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1204,4x100-metres-relay,relays,female,senior
340,42.40,,United States,,USA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022,1204,4x100-metres-relay,relays,female,senior
340,42.40,,South Carolina,,USA,2,"Hayward Field, Eugene, OR (USA)",14 JUN 2025,1204,4x100-metres-relay,relays,female,senior
348,42.41,,France,,FRA,1,"Parc des Sports, Annecy (FRA)",22 JUN 2002,1203,4x100-metres-relay,relays,female,senior
348,42.41,,France,,FRA,1,Bydgoszcz (POL),19 JUN 2004,1203,4x100-metres-relay,relays,female,senior
348,42.41,,England,,GBR,1,"Alexander Stadium, Birmingham (GBR)",07 AUG 2022,1203,4x100-metres-relay,relays,female,senior
351,42.42,,USOC SOUTH,,USA,2,"Durham, NC (USA)",25 JUL 1987,1203,4x100-metres-relay,relays,female,senior
351,42.42,,Unified Team,,EUN,1h1,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992,1203,4x100-metres-relay,relays,female,senior
351,42.42,,Bahamas,,BAH,1sf1,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1203,4x100-metres-relay,relays,female,senior
351,42.42,,France,,FRA,2sf2,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1203,4x100-metres-relay,relays,female,senior
351,42.42,,France,,FRA,4,"Olympic Stadium, Sydney (AUS)",30 SEP 2000,1203,4x100-metres-relay,relays,female,senior
351,42.42,,Jamaica,,JAM,1,"Philadelphia, PA (USA)",27 APR 2013,1203,4x100-metres-relay,relays,female,senior
351,42.42,,United States Red,,USA,2,"Philadelphia, PA (USA)",29 APR 2017,1203,4x100-metres-relay,relays,female,senior
351,42.42,,Louisiana State,,USA,1h3,"Tampa, FL (USA)",26 MAY 2018,1203,4x100-metres-relay,relays,female,senior
351,42.42,,Switzerland,,SUI,1,"Centre sportif Bout-du-Monde, Genève (SUI)",12 JUN 2021,1203,4x100-metres-relay,relays,female,senior
351,42.42,,Texas,,INT,1h1,"Mike A. Myers Stadium, Austin, TX (USA)",25 MAR 2022,1203,4x100-metres-relay,relays,female,senior
351,42.42,,Texas,,INT,1,"Hayward Field, Eugene, OR (USA)",11 JUN 2022,1203,4x100-metres-relay,relays,female,senior
351,42.42,,Tennessee,,INT,1f2,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1203,4x100-metres-relay,relays,female,senior
363,42.43,,Great Britain & NI,,GBR,3,"Lenin Stadium, Moskva (URS)",01 AUG 1980,1202,4x100-metres-relay,relays,female,senior
363,42.43,,France,,FRA,1,Lille (FRA),11 JUL 1998,1202,4x100-metres-relay,relays,female,senior
365,42.44,,United States,,USA,1sf1,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995,1202,4x100-metres-relay,relays,female,senior
365,42.44,,Germany,,GER,4,"Olympic Stadium, Athina (GRE)",09 AUG 1997,1202,4x100-metres-relay,relays,female,senior
365,42.44,,Americas,,INT,2,"SGJ, Johannesburg (RSA)",13 SEP 1998,1202,4x100-metres-relay,relays,female,senior
365,42.44,,Bahamas,,BAH,1,Manchester (GBR),31 JUL 2002,1202,4x100-metres-relay,relays,female,senior
365,42.44,,Jamaica,,JAM,1h2,"Hampden Park, Glasgow (GBR)",01 AUG 2014,1202,4x100-metres-relay,relays,female,senior
365,42.44,,Americas,,INT,1,"Le Grand Stade, Marrakech (MAR)",13 SEP 2014,1202,4x100-metres-relay,relays,female,senior
365,42.44,,USC,,USA,1h1,"Tucson, AZ (USA)",11 MAY 2019,1202,4x100-metres-relay,relays,female,senior
365,42.44,,Great Britain & NI,,GBR,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1202,4x100-metres-relay,relays,female,senior
365,42.44,,Germany,,GER,3h1,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1202,4x100-metres-relay,relays,female,senior
374,42.45,,France,,FRA,2,"Estadio Olímpico, Barcelona (ESP)",01 AUG 2010,1201,4x100-metres-relay,relays,female,senior
374,42.45,,Speed Divas,,USA,1,"Austin, TX (USA)",09 APR 2011,1201,4x100-metres-relay,relays,female,senior
374,42.45,,All Stars,,INT,1,Lignano Sabbiadoro (ITA),19 JUL 2011,1201,4x100-metres-relay,relays,female,senior
374,42.45,,Netherlands,,NED,2h1,"Olympic Stadium, London (GBR)",09 AUG 2012,1201,4x100-metres-relay,relays,female,senior
374,42.45,,France,,FRA,2,"Letzigrund, Zürich (SUI)",17 AUG 2014,1201,4x100-metres-relay,relays,female,senior
374,42.45,,Great Britain & NI,,GBR,2,"Olympisch Stadion, Amsterdam (NED)",10 JUL 2016,1201,4x100-metres-relay,relays,female,senior
374,42.45,,USC,,USA,1,"Tucson, AZ (USA)",12 MAY 2019,1201,4x100-metres-relay,relays,female,senior
374,42.45,,Arkansas,,INT,1sf2,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1201,4x100-metres-relay,relays,female,senior
382,42.46,,Jamaica,,JAM,1h2,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1201,4x100-metres-relay,relays,female,senior
382,42.46,,France,,FRA,1,"Olympiastadion, München (GER)",11 AUG 2002,1201,4x100-metres-relay,relays,female,senior
382,42.46,,England,,GBR,1,Gold Coast (AUS),14 APR 2018,1201,4x100-metres-relay,relays,female,senior
382,42.46,,United States,,USA,1h1,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1201,4x100-metres-relay,relays,female,senior
382,42.46,,Kentucky,,USA,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",09 APR 2022,1201,4x100-metres-relay,relays,female,senior
382,42.46,,Kentucky,,INT,2,"Mike A. Myers Stadium, Austin, TX (USA)",10 JUN 2023,1201,4x100-metres-relay,relays,female,senior
382,42.46,,South Carolina,,USA,1h1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1201,4x100-metres-relay,relays,female,senior
382,42.46,,Netherlands,,NED,3,"Stadio Olimpico, Roma (ITA)",12 JUN 2024,1201,4x100-metres-relay,relays,female,senior
382,42.46,,Great Britain & NI B,,GBR,3,"Olympic Stadium, London (GBR)",20 JUL 2024,1201,4x100-metres-relay,relays,female,senior
382,42.46,,Canada,,CAN,5f1,"Tianhe Sports Center, Guangzhou (CHN)",11 MAY 2025,1201,4x100-metres-relay,relays,female,senior
392,42.47,,Soviet Union,,URS,2h2,"Stadio Olimpico, Roma (ITA)",05 SEP 1987,1201,4x100-metres-relay,relays,female,senior
392,42.47,,Germany,,GER,1f1,"Stadium Lille Métropole, Villeneuve d'Ascq (FRA)",24 JUN 2017,1201,4x100-metres-relay,relays,female,senior
392,42.47,,Switzerland,,SUI,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1201,4x100-metres-relay,relays,female,senior
392,42.47,,United States,,USA,2,"Olympic Stadium, London (GBR)",23 JUL 2023,1201,4x100-metres-relay,relays,female,senior
392,42.47,,Ole Mississippi,,INT,2f2,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1201,4x100-metres-relay,relays,female,senior
392,42.47,,Germany,,GER,3h2,"Stadio Olimpico, Roma (ITA)",11 JUN 2024,1201,4x100-metres-relay,relays,female,senior
398,42.48,,United States,,USA,3,"Letzigrund, Zürich (SUI)",28 AUG 2014,1200,4x100-metres-relay,relays,female,senior
398,42.48,,Great Britain & NI,,GBR,2h1,"National Stadium, Beijing (CHN)",29 AUG 2015,1200,4x100-metres-relay,relays,female,senior
398,42.48,,Germany,,GER,3,"Olympisch Stadion, Amsterdam (NED)",10 JUL 2016,1200,4x100-metres-relay,relays,female,senior
398,42.48,,Germany,,GER,5,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1200,4x100-metres-relay,relays,female,senior
398,42.48,,Australia,,AUS,4,"Olympic Stadium, London (GBR)",20 JUL 2024,1200,4x100-metres-relay,relays,female,senior
403,42.49,,Soviet Union,,URS,2,Torino (ITA),04 AUG 1979,1200,4x100-metres-relay,relays,female,senior
